pet_id,issue_date,listing_date,condition,color_type,X1,X2,log_days_btw_issue_list,listing_year,issue_year,listing_month,issue_month,length(cm),height(cm),size,breed_category,pet_category
ANSL_70331,2015-10-21 00:00:00,2016-11-12 09:00:00,2.0,Cream Tabby,16,9,5.96,2016,2015,11,10,48.0,22.16,1063.68,1.0,1
ANSL_52460,2015-06-15 00:00:00,2018-11-13 18:12:00,0.0,Calico,0,1,7.13,2018,2015,11,6,37.0,40.43,1495.91,1.0,1
ANSL_60944,2013-03-18 00:00:00,2018-04-28 14:37:00,1.0,White,0,7,7.53,2018,2013,4,3,16.0,30.77,492.32,0.0,2
ANSL_66198,2016-01-07 00:00:00,2018-02-02 11:21:00,-1.0,White,9,2,6.63,2018,2016,2,1,4.0,28.04,112.16,2.0,4
ANSL_68240,2017-12-06 00:00:00,2018-03-22 17:49:00,1.0,Blue Tabby,0,1,4.66,2018,2017,3,12,94.0,13.66,1284.04,0.0,1
ANSL_50527,2015-03-08 00:00:00,2017-04-27 16:32:00,0.0,Sable,13,9,6.66,2017,2015,4,3,1.0,22.81,22.81,1.0,2
ANSL_63875,2012-08-14 00:00:00,2017-09-12 17:21:00,0.0,White,0,7,7.53,2017,2012,9,8,18.0,39.68,714.24,1.0,2
ANSL_53322,2018-02-03 00:00:00,2018-05-30 17:17:00,0.0,Blue,7,1,4.75,2018,2018,5,2,48.0,9.21,442.08000000000004,1.0,1
ANSL_76198,2019-02-01 00:00:00,2019-04-27 16:15:00,1.0,Black,0,1,4.44,2019,2019,4,2,28.000000000000004,27.11,759.08,0.0,2
ANSL_67580,2017-03-06 00:00:00,2019-04-01 18:02:00,0.0,White,0,1,6.63,2019,2017,4,3,99.0,10.03,992.9699999999999,1.0,2
ANSL_74057,2017-08-20 00:00:00,2018-03-10 16:06:00,0.0,Brown Tabby,0,1,5.31,2018,2017,3,8,9.0,7.56,68.03999999999999,1.0,1
ANSL_50889,2013-10-22 00:00:00,2018-11-26 10:31:00,1.0,Tan,13,9,7.53,2018,2013,11,10,32.0,17.14,548.48,0.0,2
ANSL_72379,2016-07-07 00:00:00,2017-07-31 17:17:00,1.0,Sable,0,7,5.96,2017,2016,7,7,3.0,15.38,46.14,0.0,2
ANSL_72069,2016-03-15 00:00:00,2016-08-02 12:55:00,1.0,Tan,7,1,4.94,2016,2016,8,3,57.99999999999999,14.03,813.7399999999999,0.0,2
ANSL_54150,2016-01-05 00:00:00,2019-01-30 14:37:00,2.0,Black,0,1,7.02,2019,2016,1,1,80.0,33.69,2695.2,0.0,2
ANSL_57100,2018-03-02 00:00:00,2019-03-20 11:37:00,2.0,Brown,0,7,5.95,2019,2018,3,3,57.99999999999999,33.06,1917.4799999999998,0.0,2
ANSL_68057,2016-11-14 00:00:00,2017-08-30 12:28:00,2.0,Tan,0,7,5.67,2017,2016,8,11,9.0,19.04,171.35999999999999,0.0,2
ANSL_53004,2015-12-31 00:00:00,2017-08-04 16:11:00,0.0,Tan,0,1,6.37,2017,2015,8,12,16.0,22.69,363.04,1.0,2
ANSL_74733,2014-12-28 00:00:00,2017-01-02 19:05:00,1.0,White,0,1,6.6,2017,2014,1,12,69.0,16.99,1172.31,0.0,2
ANSL_59595,2017-07-19 00:00:00,2017-11-15 22:08:00,0.0,White,0,1,4.78,2017,2017,11,7,13.0,24.16,314.08,1.0,1
ANSL_59346,2012-12-11 00:00:00,2019-01-06 13:04:00,1.0,White,13,9,7.7,2019,2012,1,12,78.0,18.75,1462.5,0.0,2
ANSL_74257,2016-11-18 00:00:00,2017-12-09 22:38:00,2.0,Tricolor,0,1,5.96,2017,2016,12,11,56.00000000000001,49.25,2758.0000000000005,0.0,4
ANSL_73701,2016-08-16 00:00:00,2016-12-04 13:23:00,1.0,Black,0,1,4.7,2016,2016,12,8,84.0,39.65,3330.6,0.0,1
ANSL_76757,2018-10-17 00:00:00,2019-05-10 13:32:00,2.0,Brown,13,9,5.32,2019,2018,5,10,45.0,43.4,1953.0,1.0,2
ANSL_55967,2018-10-19 00:00:00,2019-01-22 06:20:00,1.0,White,7,1,4.55,2019,2018,1,10,47.0,25.55,1200.8500000000001,0.0,1
ANSL_53117,2016-12-23 00:00:00,2017-03-17 16:50:00,1.0,Blue,0,1,4.43,2017,2016,3,12,50.0,18.84,942.0,0.0,1
ANSL_58781,2016-11-24 00:00:00,2018-12-25 14:26:00,2.0,Brown,13,9,6.63,2018,2016,12,11,17.0,14.94,253.98,1.0,2
ANSL_75771,2018-10-13 00:00:00,2019-04-17 15:42:00,1.0,Brown,0,1,5.23,2019,2018,4,10,52.0,15.15,787.8000000000001,0.0,2
ANSL_64387,2015-03-11 00:00:00,2018-03-29 12:46:00,0.0,Cream,0,7,7.02,2018,2015,3,3,90.0,26.44,2379.6,1.0,2
ANSL_72153,2012-10-20 00:00:00,2016-11-23 18:26:00,2.0,Black Brindle,0,7,7.31,2016,2012,11,10,20.0,24.31,486.2,1.0,2
ANSL_65934,2015-12-31 00:00:00,2017-01-22 09:00:00,2.0,Black,16,9,5.96,2017,2015,1,12,70.0,6.53,457.1,0.0,1
ANSL_73715,2018-07-15 00:00:00,2018-08-28 16:01:00,2.0,Brown Tabby,13,9,3.78,2018,2018,8,7,39.0,18.21,710.19,0.0,1
ANSL_60228,2016-07-02 00:00:00,2016-09-10 13:46:00,2.0,Torbie,13,9,4.25,2016,2016,9,7,10.0,8.63,86.30000000000001,1.0,1
ANSL_55177,2013-10-06 00:00:00,2016-09-10 18:30:00,1.0,Tan,0,1,6.98,2016,2013,9,10,21.0,45.58,957.18,0.0,2
ANSL_70203,2016-08-07 00:00:00,2016-11-05 18:51:00,1.0,Brown Tabby,0,1,4.5,2016,2016,11,8,100.0,41.47,4147.0,0.0,1
ANSL_55645,2018-11-16 00:00:00,2019-01-06 14:18:00,2.0,Brown Tabby,13,9,3.93,2019,2018,1,11,38.0,37.82,1437.16,0.0,1
ANSL_56173,2016-09-19 00:00:00,2016-11-12 13:22:00,2.0,Black,13,9,3.99,2016,2016,11,9,40.0,37.42,1496.8000000000002,0.0,1
ANSL_76664,2016-12-03 00:00:00,2019-05-08 17:48:00,0.0,Blue,7,1,6.79,2019,2016,5,12,31.0,27.86,863.66,1.0,1
ANSL_54877,2014-05-05 00:00:00,2017-01-08 07:40:00,0.0,Chocolate,7,1,6.89,2017,2014,1,5,39.0,47.42,1849.38,1.0,2
ANSL_75008,2016-09-11 00:00:00,2016-12-10 11:06:00,2.0,Brown Tabby,0,1,4.5,2016,2016,12,9,44.0,27.82,1224.08,1.0,1
ANSL_57469,2017-09-22 00:00:00,2017-10-29 20:01:00,-1.0,Brown Tabby,13,9,3.61,2017,2017,10,9,16.0,28.14,450.24,2.0,1
ANSL_55224,2014-12-24 00:00:00,2017-02-13 13:11:00,1.0,Blue,13,9,6.66,2017,2014,2,12,7.000000000000001,49.93,349.51000000000005,0.0,2
ANSL_64654,2017-09-22 00:00:00,2017-12-14 12:57:00,0.0,Tortie,0,1,4.42,2017,2017,12,9,24.0,45.3,1087.1999999999998,1.0,1
ANSL_69624,2018-08-03 00:00:00,2018-11-29 13:24:00,1.0,Brown Tabby,0,1,4.77,2018,2018,11,8,23.0,19.38,445.73999999999995,0.0,1
ANSL_54690,2016-06-29 00:00:00,2016-12-18 17:36:00,1.0,Black,0,1,5.15,2016,2016,12,6,42.0,42.76,1795.9199999999998,0.0,2
ANSL_74964,2009-10-04 00:00:00,2016-11-02 16:46:00,1.0,Fawn,13,9,7.86,2016,2009,11,10,90.0,24.06,2165.4,0.0,2
ANSL_67720,2016-09-03 00:00:00,2017-08-31 15:03:00,1.0,Blue,0,1,5.89,2017,2016,8,9,87.0,27.76,2415.1200000000003,0.0,1
ANSL_65262,2018-05-26 00:00:00,2018-08-18 18:13:00,0.0,Tan,0,1,4.43,2018,2018,8,5,95.0,42.0,3990.0,1.0,2
ANSL_57425,2018-01-19 00:00:00,2018-04-15 19:01:00,1.0,Brown Tabby,0,1,4.45,2018,2018,4,1,98.0,30.3,2969.4,0.0,1
ANSL_52190,2016-01-30 00:00:00,2017-02-23 13:42:00,0.0,Blue Tabby,13,9,5.97,2017,2016,2,1,8.0,44.0,352.0,1.0,1
ANSL_64440,2007-11-29 00:00:00,2016-12-08 11:08:00,1.0,Tan,0,7,8.1,2016,2007,12,11,71.0,32.48,2306.08,0.0,2
ANSL_52032,2017-02-04 00:00:00,2017-05-14 18:00:00,1.0,Brown,0,1,4.6,2017,2017,5,2,36.0,14.72,529.9200000000001,0.0,2
ANSL_71451,2004-11-24 00:00:00,2016-12-14 12:46:00,2.0,Gray Tabby,18,4,8.39,2016,2004,12,11,88.0,7.74,681.12,1.0,1
ANSL_53980,2017-07-10 00:00:00,2017-09-06 11:40:00,2.0,Cream Tabby,8,2,4.06,2017,2017,9,7,73.0,9.51,694.23,0.0,1
ANSL_61645,2016-08-10 00:00:00,2017-09-04 18:59:00,2.0,Brown Tabby,16,9,5.97,2017,2016,9,8,20.0,38.7,774.0,0.0,1
ANSL_63343,2019-01-05 00:00:00,2019-03-31 17:34:00,1.0,Black,0,1,4.44,2019,2019,3,1,79.0,10.87,858.7299999999999,0.0,1
ANSL_58126,2008-03-31 00:00:00,2018-04-25 12:17:00,0.0,Fawn,13,9,8.21,2018,2008,4,3,27.0,35.12,948.2399999999999,1.0,2
ANSL_54420,2015-08-17 00:00:00,2017-09-07 16:28:00,1.0,Brown Tiger,0,7,6.62,2017,2015,9,8,10.0,28.01,280.1,0.0,2
ANSL_58032,2016-08-30 00:00:00,2017-12-24 15:05:00,0.0,Black,7,1,6.18,2017,2016,12,8,19.0,23.68,449.92,1.0,2
ANSL_75431,2011-03-20 00:00:00,2019-04-09 12:32:00,2.0,Red,0,7,7.99,2019,2011,4,3,45.0,5.01,225.45,0.0,2
ANSL_69111,2015-07-24 00:00:00,2018-08-16 13:01:00,1.0,Black,13,9,7.02,2018,2015,8,7,100.0,47.64,4764.0,0.0,2
ANSL_55333,2016-06-12 00:00:00,2017-07-05 16:43:00,0.0,Blue,0,7,5.96,2017,2016,7,6,26.0,6.82,177.32,1.0,2
ANSL_67476,2015-02-04 00:00:00,2018-03-01 19:22:00,0.0,White,0,7,7.02,2018,2015,3,2,90.0,25.97,2337.2999999999997,1.0,2
ANSL_65177,2017-09-28 00:00:00,2018-02-24 19:12:00,1.0,Black,0,1,5.0,2018,2017,2,9,30.0,21.49,644.6999999999999,0.0,1
ANSL_58620,2003-07-29 00:00:00,2016-08-24 16:48:00,0.0,Black,13,9,8.47,2016,2003,8,7,11.0,27.1,298.1,1.0,2
ANSL_57281,2016-10-10 00:00:00,2017-11-26 12:07:00,1.0,White,0,1,6.02,2017,2016,11,10,65.0,13.93,905.4499999999999,0.0,2
ANSL_49978,2009-07-14 00:00:00,2016-08-15 16:39:00,0.0,Blue,13,9,7.86,2016,2009,8,7,78.0,32.64,2545.92,1.0,2
ANSL_63463,2017-11-02 00:00:00,2019-03-20 14:12:00,2.0,Fawn,0,7,6.22,2019,2017,3,11,82.0,8.16,669.12,1.0,2
ANSL_73732,2016-10-11 00:00:00,2017-11-01 08:40:00,-1.0,Brown,15,4,5.96,2017,2016,11,10,94.0,18.94,1780.3600000000001,2.0,4
ANSL_75255,2016-02-26 00:00:00,2019-04-05 15:49:00,1.0,Black,0,1,7.03,2019,2016,4,2,40.0,41.58,1663.1999999999998,0.0,2
ANSL_61333,2015-10-06 00:00:00,2017-03-05 00:00:00,0.0,Brown Brindle,13,9,6.25,2017,2015,3,10,35.0,9.9,346.5,1.0,2
ANSL_64770,2016-07-17 00:00:00,2016-08-21 18:54:00,-1.0,Black,13,9,3.56,2016,2016,8,7,27.0,25.78,696.0600000000001,2.0,1
ANSL_65230,2017-07-08 00:00:00,2017-08-11 16:44:00,2.0,Black,13,9,3.53,2017,2017,8,7,52.0,42.57,2213.64,1.0,1
ANSL_51511,2011-04-27 00:00:00,2017-05-18 13:54:00,1.0,Black,0,7,7.7,2017,2011,5,4,90.0,17.79,1601.1,0.0,2
ANSL_68785,2008-04-17 00:00:00,2018-05-09 10:00:00,0.0,Gray,2,2,8.21,2018,2008,5,4,74.0,44.57,3298.18,1.0,2
ANSL_75979,2001-03-28 00:00:00,2019-04-22 17:05:00,0.0,White,0,1,8.79,2019,2001,4,3,82.0,39.37,3228.3399999999997,1.0,1
ANSL_66798,2013-07-07 00:00:00,2018-07-28 18:35:00,2.0,Black,0,7,7.52,2018,2013,7,7,5.0,31.39,156.95,0.0,2
ANSL_69293,2015-12-12 00:00:00,2018-03-24 15:48:00,1.0,Black,13,9,6.73,2018,2015,3,12,92.0,17.93,1649.56,0.0,2
ANSL_71512,2016-10-07 00:00:00,2017-01-06 13:18:00,1.0,Cream Tabby,12,1,4.51,2017,2016,1,10,34.0,17.21,585.14,0.0,1
ANSL_62537,2016-06-03 00:00:00,2017-07-06 19:25:00,0.0,Brown,0,1,5.99,2017,2016,7,6,52.0,26.52,1379.04,1.0,2
ANSL_76146,2017-04-01 00:00:00,2019-04-26 16:02:00,2.0,Brown Tabby,17,9,6.63,2019,2017,4,4,6.0,29.38,176.28,0.0,1
ANSL_70642,2016-06-28 00:00:00,2017-07-23 14:24:00,2.0,Tortie,16,9,5.97,2017,2016,7,6,41.0,31.33,1284.53,1.0,1
ANSL_62683,2015-01-07 00:00:00,2017-02-04 18:08:00,1.0,Black,0,1,6.63,2017,2015,2,1,92.0,49.71,4573.32,0.0,2
ANSL_67427,2016-09-12 00:00:00,2017-10-13 13:52:00,0.0,Calico,0,1,5.98,2017,2016,10,9,35.0,41.99,1469.65,1.0,1
ANSL_67998,2017-07-11 00:00:00,2018-08-05 17:59:00,0.0,Brown,0,8,5.97,2018,2017,8,7,42.0,40.86,1716.12,1.0,2
ANSL_56760,2007-07-04 00:00:00,2017-01-08 12:22:00,1.0,Tan,0,7,8.15,2017,2007,1,7,89.0,18.13,1613.57,0.0,2
ANSL_58343,2017-03-21 00:00:00,2017-12-28 17:02:00,0.0,Red,0,1,5.64,2017,2017,12,3,7.000000000000001,24.46,171.22000000000003,1.0,2
ANSL_63939,2017-04-05 00:00:00,2018-04-26 17:03:00,2.0,Brown,18,4,5.96,2018,2017,4,4,65.0,18.6,1209.0,0.0,2
ANSL_55884,2007-02-02 00:00:00,2016-08-31 16:43:00,0.0,Chocolate,0,7,8.16,2016,2007,8,2,85.0,13.82,1174.7,1.0,2
ANSL_72878,2017-07-09 00:00:00,2017-08-19 18:59:00,-1.0,Cream Tabby,13,9,3.71,2017,2017,8,7,51.0,30.83,1572.33,2.0,1
ANSL_64887,2005-06-27 00:00:00,2017-07-31 17:49:00,2.0,Blue Tabby,18,4,8.39,2017,2005,7,6,77.0,45.59,3510.4300000000003,0.0,1
ANSL_59512,2012-10-19 00:00:00,2016-11-26 18:25:00,1.0,Blue Tabby,0,1,7.31,2016,2012,11,10,56.00000000000001,20.75,1162.0000000000002,0.0,1
ANSL_76165,2012-05-15 00:00:00,2019-02-09 16:38:00,1.0,Black,0,7,7.81,2019,2012,2,5,38.0,18.46,701.48,0.0,1
ANSL_53523,2017-04-02 00:00:00,2018-04-28 16:47:00,1.0,Buff,0,1,5.97,2018,2017,4,4,85.0,49.46,4204.1,0.0,2
ANSL_59762,2015-09-14 00:00:00,2017-10-06 09:00:00,2.0,Blue,16,9,6.62,2017,2015,10,9,99.0,47.11,4663.89,0.0,1
ANSL_68498,2012-09-15 00:00:00,2016-07-16 12:29:00,1.0,Blue,0,7,7.24,2016,2012,7,9,12.0,30.55,366.6,0.0,2
ANSL_74913,2018-04-21 00:00:00,2018-09-01 15:14:00,2.0,White,13,9,4.89,2018,2018,9,4,37.0,49.58,1834.46,0.0,2
ANSL_74031,2018-07-19 00:00:00,2018-09-04 15:34:00,2.0,Brown Tabby,13,9,3.85,2018,2018,9,7,37.0,12.5,462.5,0.0,1
ANSL_52865,2018-01-30 00:00:00,2018-04-16 18:11:00,0.0,Sable,7,1,4.33,2018,2018,4,1,10.0,28.03,280.3,1.0,2
ANSL_72882,2016-12-20 00:00:00,2018-01-19 13:54:00,1.0,Tan,0,1,5.98,2018,2016,1,12,92.0,21.43,1971.56,0.0,2
ANSL_54124,2016-03-20 00:00:00,2016-10-12 08:28:00,1.0,Brown Tabby,7,1,5.33,2016,2016,10,3,16.0,30.11,481.76,0.0,1
ANSL_58684,2018-06-27 00:00:00,2018-10-01 13:40:00,2.0,Blue,13,9,4.56,2018,2018,10,6,42.0,20.75,871.5,0.0,1
ANSL_73436,2010-05-04 00:00:00,2018-12-04 13:00:00,1.0,Black,13,9,8.05,2018,2010,12,5,26.0,25.29,657.54,0.0,2
ANSL_64720,2012-04-28 00:00:00,2017-09-04 09:22:00,1.0,Black,13,9,7.58,2017,2012,9,4,94.0,8.5,799.0,0.0,2
ANSL_75358,2016-09-04 00:00:00,2019-04-07 17:03:00,0.0,White,0,1,6.85,2019,2016,4,9,66.0,10.4,686.4,1.0,2
ANSL_68629,2017-01-19 00:00:00,2017-08-25 14:59:00,1.0,Buff,7,1,5.38,2017,2017,8,1,97.0,27.13,2631.61,0.0,2
ANSL_60764,2016-09-09 00:00:00,2016-12-19 16:51:00,0.0,Brown Tabby,0,1,4.62,2016,2016,12,9,83.0,28.79,2389.5699999999997,1.0,1
ANSL_59163,2017-08-01 00:00:00,2017-11-19 18:09:00,0.0,Black,0,1,4.7,2017,2017,11,8,39.0,17.39,678.21,1.0,1
ANSL_67728,2016-07-07 00:00:00,2018-06-02 13:08:00,2.0,White,13,9,6.54,2018,2016,6,7,18.0,31.57,568.26,1.0,2
ANSL_54982,2016-07-14 00:00:00,2016-08-19 15:15:00,2.0,Seal Point,13,9,3.58,2016,2016,8,7,45.0,14.61,657.4499999999999,1.0,1
ANSL_58988,2017-04-25 00:00:00,2017-07-13 18:08:00,1.0,Brown,7,1,4.37,2017,2017,7,4,85.0,37.29,3169.65,0.0,2
ANSL_54592,2014-09-01 00:00:00,2016-10-28 18:01:00,0.0,Black,0,1,6.67,2016,2014,10,9,96.0,8.23,790.08,1.0,2
ANSL_56488,2017-10-04 00:00:00,2018-10-24 13:59:00,2.0,White,13,9,5.95,2018,2017,10,10,67.0,39.14,2622.38,1.0,2
ANSL_68356,2016-07-18 00:00:00,2016-08-18 14:59:00,-1.0,Blue Tabby,13,9,3.43,2016,2016,8,7,79.0,39.0,3081.0,2.0,1
ANSL_67901,2012-09-11 00:00:00,2016-10-02 12:35:00,0.0,Black,0,7,7.3,2016,2012,10,9,55.00000000000001,48.4,2662.0000000000005,1.0,2
ANSL_53534,2018-05-23 00:00:00,2018-12-13 15:29:00,-1.0,Brown,15,4,5.32,2018,2018,12,5,33.0,7.9,260.7,2.0,4
ANSL_65203,2011-09-09 00:00:00,2016-10-01 10:11:00,-1.0,Orange Tabby,18,4,7.52,2016,2011,10,9,18.0,47.06,847.08,2.0,1
ANSL_59298,2017-11-04 00:00:00,2018-02-03 17:56:00,1.0,Brown Tabby,0,1,4.51,2018,2017,2,11,84.0,22.0,1848.0,0.0,1
ANSL_53889,2016-12-19 00:00:00,2018-01-15 19:44:00,0.0,Brown,0,1,5.97,2018,2016,1,12,50.0,22.58,1129.0,1.0,2
ANSL_50093,2016-06-24 00:00:00,2016-11-20 11:19:00,2.0,Seal Point,11,4,5.0,2016,2016,11,6,63.0,11.52,725.76,1.0,1
ANSL_57891,2013-02-22 00:00:00,2017-03-12 14:22:00,1.0,Brown,0,7,7.3,2017,2013,3,2,35.0,23.03,806.0500000000001,0.0,2
ANSL_58440,2017-09-07 00:00:00,2018-10-17 14:53:00,1.0,Brown Brindle,0,1,6.0,2018,2017,10,9,57.99999999999999,45.2,2621.6,0.0,2
ANSL_60569,2002-06-26 00:00:00,2017-07-26 14:28:00,1.0,White,0,7,8.61,2017,2002,7,6,57.99999999999999,6.81,394.9799999999999,0.0,2
ANSL_59044,2017-02-13 00:00:00,2017-05-23 12:56:00,0.0,Tan,7,1,4.6,2017,2017,5,2,83.0,32.89,2729.87,1.0,2
ANSL_67092,2016-08-02 00:00:00,2016-11-24 09:00:00,2.0,White,16,9,4.74,2016,2016,11,8,56.00000000000001,42.37,2372.7200000000003,0.0,1
ANSL_61089,2017-07-22 00:00:00,2017-09-17 18:24:00,2.0,White,13,9,4.04,2017,2017,9,7,45.0,7.16,322.2,1.0,2
ANSL_65873,2013-11-09 00:00:00,2018-12-25 14:46:00,0.0,Brown Brindle,13,9,7.53,2018,2013,12,11,8.0,30.14,241.12,1.0,2
ANSL_65813,2015-08-09 00:00:00,2016-09-02 11:08:00,2.0,Tricolor,13,9,5.97,2016,2015,9,8,44.0,49.99,2199.56,0.0,4
ANSL_66721,2014-11-12 00:00:00,2016-12-10 17:47:00,1.0,White,0,1,6.63,2016,2014,12,11,47.0,28.45,1337.1499999999999,0.0,2
ANSL_58456,2009-04-09 00:00:00,2017-05-30 12:55:00,1.0,Tricolor,7,1,8.0,2017,2009,5,4,59.0,35.56,2098.04,0.0,2
ANSL_68014,2018-10-13 00:00:00,2019-01-08 16:38:00,1.0,Brown,0,1,4.47,2019,2018,1,10,67.0,24.66,1652.22,0.0,2
ANSL_56185,2018-05-10 00:00:00,2018-09-19 17:52:00,0.0,Black,0,1,4.88,2018,2018,9,5,8.0,27.69,221.52,1.0,2
ANSL_65591,2017-06-23 00:00:00,2017-10-12 17:05:00,1.0,White,0,1,4.71,2017,2017,10,6,3.0,24.89,74.67,0.0,1
ANSL_74767,2018-11-19 00:00:00,2018-12-16 14:00:00,2.0,Black,13,9,3.3,2018,2018,12,11,10.0,26.12,261.2,0.0,1
ANSL_76642,2017-04-16 00:00:00,2019-05-08 12:59:00,2.0,Black,13,9,6.62,2019,2017,5,4,43.0,10.07,433.01,0.0,1
ANSL_61364,2016-12-21 00:00:00,2017-08-14 11:44:00,2.0,White,0,7,5.46,2017,2016,8,12,23.0,42.95,987.85,1.0,2
ANSL_54613,2009-09-09 00:00:00,2017-03-16 16:26:00,0.0,White,0,1,7.92,2017,2009,3,9,85.0,23.65,2010.2499999999998,1.0,2
ANSL_65015,2016-05-03 00:00:00,2017-05-28 14:00:00,2.0,Tortie,13,9,5.97,2017,2016,5,5,83.0,9.4,780.2,1.0,1
ANSL_54069,2015-10-31 00:00:00,2019-02-11 16:58:00,2.0,Black,0,7,7.09,2019,2015,2,10,21.0,16.32,342.72,0.0,2
ANSL_50948,2013-07-23 00:00:00,2017-08-26 16:07:00,1.0,Blue,0,7,7.31,2017,2013,8,7,91.0,45.31,4123.21,0.0,1
ANSL_63402,2017-04-30 00:00:00,2018-05-21 12:12:00,0.0,White,0,1,5.96,2018,2017,5,4,83.0,10.08,836.64,1.0,2
ANSL_76567,2018-10-24 00:00:00,2018-12-26 14:01:00,2.0,Black,0,1,4.14,2018,2018,12,10,86.0,22.54,1938.4399999999998,0.0,1
ANSL_68232,2018-04-29 00:00:00,2018-07-23 18:10:00,1.0,Tan,0,1,4.44,2018,2018,7,4,31.0,44.6,1382.6000000000001,0.0,2
ANSL_72024,2017-04-28 00:00:00,2017-12-05 22:22:00,1.0,White,0,1,5.4,2017,2017,12,4,49.0,44.89,2199.61,0.0,1
ANSL_67999,2015-12-04 00:00:00,2017-01-20 18:24:00,1.0,Brown,0,1,6.02,2017,2015,1,12,5.0,45.88,229.4,0.0,2
ANSL_74103,2017-12-04 00:00:00,2018-08-25 16:54:00,2.0,Blue,0,7,5.58,2018,2017,8,12,52.0,8.14,423.28000000000003,0.0,2
ANSL_66025,2016-07-26 00:00:00,2017-01-05 17:03:00,0.0,Black,0,1,5.09,2017,2016,1,7,60.0,23.48,1408.8,1.0,1
ANSL_65405,2017-10-24 00:00:00,2018-11-15 00:00:00,-1.0,Black,17,9,5.96,2018,2017,11,10,85.0,12.97,1102.45,2.0,1
ANSL_61673,2016-06-13 00:00:00,2017-05-05 14:08:00,1.0,Blue Tick,13,9,5.79,2017,2016,5,6,72.0,15.29,1100.8799999999999,0.0,2
ANSL_65151,2016-09-06 00:00:00,2016-12-16 17:59:00,0.0,Fawn,0,1,4.62,2016,2016,12,9,43.0,13.09,562.87,1.0,2
ANSL_69373,2011-12-12 00:00:00,2018-01-13 12:54:00,1.0,Blue,0,7,7.71,2018,2011,1,12,41.0,21.22,870.02,0.0,1
ANSL_61577,2011-11-15 00:00:00,2016-12-07 12:54:00,1.0,Orange,0,7,7.52,2016,2011,12,11,43.0,32.44,1394.9199999999998,0.0,1
ANSL_74744,2013-05-25 00:00:00,2017-06-17 17:13:00,0.0,Silver,0,7,7.3,2017,2013,6,5,62.0,14.18,879.16,1.0,2
ANSL_54677,2016-08-16 00:00:00,2016-10-21 09:51:00,2.0,White,9,2,4.19,2016,2016,10,8,24.0,18.39,441.36,0.0,1
ANSL_57285,2012-11-28 00:00:00,2017-05-29 12:13:00,1.0,Red,13,9,7.4,2017,2012,5,11,88.0,44.65,3929.2,0.0,2
ANSL_75441,2018-02-25 00:00:00,2019-04-09 15:19:00,0.0,Black,0,1,6.01,2019,2018,4,2,95.0,15.63,1484.8500000000001,1.0,1
ANSL_72253,2017-03-20 00:00:00,2017-06-13 18:41:00,0.0,Tan,7,1,4.44,2017,2017,6,3,41.0,23.77,974.5699999999999,1.0,2
ANSL_51110,2017-02-01 00:00:00,2017-08-26 14:11:00,2.0,Tan,13,9,5.33,2017,2017,8,2,49.0,19.94,977.0600000000001,0.0,2
ANSL_67376,2014-07-29 00:00:00,2016-08-26 10:50:00,0.0,Tan,0,7,6.63,2016,2014,8,7,10.0,19.17,191.70000000000002,1.0,2
ANSL_68830,2017-05-21 00:00:00,2017-09-15 17:38:00,1.0,Brown Tabby,0,1,4.76,2017,2017,9,5,87.0,44.19,3844.5299999999997,0.0,1
ANSL_74412,2013-08-09 00:00:00,2018-10-10 09:08:00,1.0,Chocolate,13,9,7.54,2018,2013,10,8,16.0,27.98,447.68,0.0,2
ANSL_66824,2017-09-26 00:00:00,2018-08-07 10:39:00,2.0,Tan,13,9,5.75,2018,2017,8,9,14.000000000000002,13.87,194.18,1.0,2
ANSL_72890,2017-10-14 00:00:00,2018-01-12 17:46:00,1.0,Black,0,1,4.5,2018,2017,1,10,88.0,35.38,3113.44,0.0,1
ANSL_59981,2018-10-27 00:00:00,2018-12-30 07:49:00,2.0,Blue,9,2,4.16,2018,2018,12,10,53.0,29.65,1571.4499999999998,1.0,1
ANSL_76285,2014-03-03 00:00:00,2019-04-29 18:05:00,2.0,Tan,0,7,7.54,2019,2014,4,3,76.0,10.12,769.1199999999999,0.0,2
ANSL_52913,2016-04-30 00:00:00,2017-05-24 17:44:00,0.0,White,0,1,5.96,2017,2016,5,4,23.0,8.1,186.29999999999998,1.0,2
ANSL_73278,2018-11-09 00:00:00,2018-12-14 08:51:00,2.0,Tortie,13,9,3.56,2018,2018,12,11,55.00000000000001,21.87,1202.8500000000001,1.0,1
ANSL_75574,2018-08-22 00:00:00,2019-04-12 08:15:00,2.0,Blue Tabby,0,7,5.45,2019,2018,4,8,30.0,48.56,1456.8000000000002,1.0,1
ANSL_56343,2017-11-02 00:00:00,2018-01-17 10:43:00,2.0,Brown Tabby,7,1,4.33,2018,2017,1,11,71.0,7.9,560.9,1.0,1
ANSL_70806,2017-05-24 00:00:00,2018-09-16 16:43:00,1.0,Brown Brindle,0,1,6.17,2018,2017,9,5,67.0,23.91,1601.97,0.0,2
ANSL_70513,2002-11-14 00:00:00,2018-12-05 15:24:00,2.0,Gray,0,7,8.68,2018,2002,12,11,16.0,30.75,492.0,1.0,1
ANSL_74477,2016-05-22 00:00:00,2016-12-28 13:22:00,0.0,Brown Tabby,13,9,5.39,2016,2016,12,5,31.0,47.57,1474.67,1.0,1
